incident_id,timestamp,time,system_state,incident_phase,failing_service,service_name,project_id,cpu_percent,in_flight_queue,incoming_rate,processing_rate,queue_growth_rate,cpu_trend_5min_ma,cpu_trend_10min_ma,label
INC-03588,2026-05-03T11:48:00,11:48:00,healthy,normal,,Python,0,45.02,100.27,141.18,150.34,-9.16,46.8606,45.695,0
INC-03589,2026-05-03T11:49:00,11:49:00,healthy,normal,,Python,0,42.33,73.82,148.78,144.36,4.42,48.5504,43.6217,0
INC-03590,2026-05-03T11:50:00,11:50:00,healthy,normal,,Ruby,5,32.09,50.03,117.06,86.89,30.17,42.5061,41.2906,0
INC-03591,2026-05-03T11:51:00,11:51:00,failure,critical,Python,Python,0,86.27,113.43,117.57,92.81,24.76,52.3503,46.0593,1
INC-03592,2026-05-03T11:52:00,11:52:00,warning,degraded,Go,Go,2,63.91,46.5,133.93,93.71,40.22,53.9228,48.5146,1
INC-03593,2026-05-03T11:53:00,11:53:00,failure,critical,Go,Go,2,81.77,131.68,137.04,148.76,-11.72,61.2744,54.0675,0
INC-03594,2026-05-03T11:54:00,11:54:00,healthy,normal,,Go,2,31.45,58.81,155.29,133.34,21.95,59.0996,53.825,0
INC-03595,2026-05-03T11:55:00,11:55:00,recovering,recovery,,Php,3,47.84,80.01,81.47,85.38,-3.91,62.2482,52.3772,0
INC-03596,2026-05-03T11:56:00,11:56:00,healthy,normal,,Python,0,47.9,40.48,120.6,93.25,27.35,54.5751,53.4627,0
INC-03597,2026-05-03T11:57:00,11:57:00,healthy,normal,,Go,2,42.57,61.25,87.96,90.64,-2.68,50.308,52.1154,0
INC-03598,2026-05-03T11:58:00,11:58:00,recovering,recovery,,Node.js,1,57.48,24.15,118.47,74.28,44.2,45.4487,53.3616,0
INC-03599,2026-05-03T11:59:00,11:59:00,healthy,normal,,Php,3,37.96,41.73,113.21,123.52,-10.31,46.7501,52.9248,0
INC-03600,2026-05-03T12:00:00,12:00:00,warning,degraded,Python,Python,0,56.06,57.53,118.6,125.24,-6.64,48.3948,55.3215,0
INC-03601,2026-05-03T12:01:00,12:01:00,healthy,normal,,Go,2,34.67,63.83,96.01,75.04,20.97,45.7478,50.1615,0
INC-03602,2026-05-03T12:02:00,12:02:00,healthy,normal,,Python,0,42.76,34.94,75.38,74.43,0.95,45.786,48.047,0
INC-03603,2026-05-03T12:03:00,12:03:00,recovering,recovery,,Node.js,1,39.93,41.18,57.17,55.8,1.36,42.2773,43.863,0
INC-03604,2026-05-03T12:04:00,12:04:00,healthy,normal,,Python,0,40.09,79.21,116.06,121.94,-5.88,42.7039,44.727,0
INC-03605,2026-05-03T12:05:00,12:05:00,warning,degraded,Python,Python,0,83.58,73.24,107.07,80.69,26.38,48.2078,48.3013,0
INC-03606,2026-05-03T12:06:00,12:06:00,healthy,normal,,Java,4,43.49,54.17,99.72,83.04,16.68,49.9731,47.8605,0
INC-03607,2026-05-03T12:07:00,12:07:00,warning,degraded,Node.js,Node.js,1,76.31,5.27,159.68,164.87,-5.19,56.6828,51.2344,0
INC-03608,2026-05-03T12:08:00,12:08:00,healthy,normal,,Ruby,5,36.75,100.22,94.22,93.21,1.01,56.0454,49.1613,0
INC-03609,2026-05-03T12:09:00,12:09:00,healthy,normal,,Ruby,5,42.74,49.6,162.51,129.47,33.03,56.5756,49.6397,0
INC-03610,2026-05-03T12:10:00,12:10:00,healthy,normal,,Go,2,29.26,43.75,168.72,172.57,-3.86,45.7108,46.9593,0
INC-03611,2026-05-03T12:11:00,12:11:00,healthy,normal,,Python,0,41.37,39.55,61.47,38.33,23.15,45.2853,47.6292,0
INC-03612,2026-05-03T12:12:00,12:12:00,recovering,recovery,,Node.js,1,55.24,57.53,122.77,121.67,1.1,41.0699,48.8763,0
INC-03613,2026-05-03T12:13:00,12:13:00,healthy,normal,,Java,4,37.32,57.73,108.01,75.97,32.04,41.1844,48.6149,0
INC-03614,2026-05-03T12:14:00,12:14:00,healthy,normal,,Node.js,1,45.53,69.01,32.65,24.26,8.39,41.7413,49.1584,0
INC-03615,2026-05-03T12:15:00,12:15:00,healthy,normal,,Python,0,30.69,31.48,76.66,64.9,11.76,42.0278,43.8693,0
INC-03616,2026-05-03T12:16:00,12:16:00,healthy,normal,,Go,2,33.5,43.75,143.25,118.16,25.09,40.4551,42.8702,0
INC-03617,2026-05-03T12:17:00,12:17:00,warning,degraded,Java,Java,4,65.76,90.61,180.58,155.35,25.23,42.5609,41.8154,0
INC-03618,2026-05-03T12:18:00,12:18:00,recovering,recovery,,Java,4,41.76,54.49,147.08,128.31,18.77,43.4496,42.317,0
INC-03619,2026-05-03T12:19:00,12:19:00,healthy,normal,,Python,0,36.82,46.55,129.71,99.33,30.38,41.7071,41.7242,0
INC-03620,2026-05-03T12:20:00,12:20:00,failure,critical,Php,Php,3,74.25,111.17,119.36,82.07,37.29,50.4189,46.2233,1
INC-03621,2026-05-03T12:21:00,12:21:00,healthy,normal,,Python,0,43.38,60.12,170.48,167.79,2.69,52.3933,46.4242,0
INC-03622,2026-05-03T12:22:00,12:22:00,healthy,normal,,Python,0,35.37,70.62,184.45,147.56,36.89,46.3152,44.438,0
INC-03623,2026-05-03T12:23:00,12:23:00,warning,degraded,Java,Java,4,60.83,67.49,102.39,87.33,15.06,50.1291,46.7894,0
INC-03624,2026-05-03T12:24:00,12:24:00,healthy,normal,,Python,0,28.33,44.82,60.0,55.34,4.66,48.431,45.0691,0
INC-03625,2026-05-03T12:25:00,12:25:00,warning,degraded,Node.js,Node.js,1,63.12,57.23,57.05,60.18,-3.13,46.206,48.3124,0
INC-03626,2026-05-03T12:26:00,12:26:00,failure,critical,Python,Python,0,93.51,163.43,159.66,152.28,7.38,56.2321,54.3127,1
INC-03627,2026-05-03T12:27:00,12:27:00,healthy,normal,,Java,4,39.38,71.42,118.59,73.85,44.74,57.0338,51.6745,0
INC-03628,2026-05-03T12:28:00,12:28:00,recovering,recovery,,Java,4,44.36,34.32,125.5,127.92,-2.42,53.7384,51.9338,0
INC-03629,2026-05-03T12:29:00,12:29:00,warning,degraded,Go,Go,2,58.23,0.0,66.28,72.56,-6.28,59.7197,54.0754,0
INC-03630,2026-05-03T12:30:00,12:30:00,healthy,normal,,Php,3,40.26,55.94,97.4,81.45,15.95,55.1461,50.6761,0
INC-03631,2026-05-03T12:31:00,12:31:00,warning,degraded,Python,Python,0,59.22,65.97,111.14,120.56,-9.42,48.2891,52.2606,0
INC-03632,2026-05-03T12:32:00,12:32:00,healthy,normal,,Go,2,35.48,28.22,126.24,110.29,15.95,47.5086,52.2712,0
INC-03633,2026-05-03T12:33:00,12:33:00,recovering,recovery,,Node.js,1,50.99,49.82,108.04,89.65,18.39,48.8355,51.2869,0
INC-03634,2026-05-03T12:34:00,12:34:00,warning,degraded,Python,Python,0,67.5,44.73,88.88,68.06,20.82,50.6884,55.2041,0
INC-03635,2026-05-03T12:35:00,12:35:00,healthy,normal,,Go,2,41.87,52.09,96.46,89.59,6.87,51.0106,53.0784,0
INC-03636,2026-05-03T12:36:00,12:36:00,healthy,normal,,Ruby,5,24.9,39.11,156.25,111.7,44.55,44.1457,46.2174,0
INC-03637,2026-05-03T12:37:00,12:37:00,warning,degraded,Python,Python,0,49.71,75.81,127.34,83.09,44.26,46.9919,47.2503,1
INC-03638,2026-05-03T12:38:00,12:38:00,healthy,normal,,Node.js,1,30.46,52.96,138.36,84.9,53.46,42.886,45.8608,0
INC-03639,2026-05-03T12:39:00,12:39:00,healthy,normal,,Python,0,49.41,32.42,93.03,69.42,23.61,39.2692,44.9788,0
INC-03640,2026-05-03T12:40:00,12:40:00,healthy,normal,,Python,0,51.18,68.35,31.39,25.04,6.34,41.1314,46.071,0
INC-03641,2026-05-03T12:41:00,12:41:00,healthy,normal,,Ruby,5,49.65,24.72,104.31,91.38,12.93,46.082,45.1138,0
INC-03642,2026-05-03T12:42:00,12:42:00,healthy,normal,,Go,2,33.46,75.69,94.0,70.16,23.84,42.8311,44.9115,0
INC-03643,2026-05-03T12:43:00,12:43:00,healthy,normal,,Go,2,20.74,69.82,130.47,142.48,-12.01,40.8877,41.8868,0
INC-03644,2026-05-03T12:44:00,12:44:00,healthy,normal,,Php,3,16.26,77.8,218.57,163.03,55.55,34.2563,36.7628,0
INC-03645,2026-05-03T12:45:00,12:45:00,warning,degraded,Python,Python,0,60.09,46.84,140.85,115.57,25.29,36.0384,38.5849,0
INC-03646,2026-05-03T12:46:00,12:46:00,healthy,normal,,Go,2,33.42,40.08,202.08,131.68,70.4,32.7916,39.4368,0
INC-03647,2026-05-03T12:47:00,12:47:00,healthy,normal,,Node.js,1,45.41,51.68,137.06,100.1,36.96,35.1814,39.0062,0
INC-03648,2026-05-03T12:48:00,12:48:00,healthy,normal,,Go,2,41.94,48.31,101.1,63.11,38.0,39.4212,40.1545,0
INC-03649,2026-05-03T12:49:00,12:49:00,healthy,normal,,Ruby,5,36.82,36.95,130.44,114.75,15.68,43.534,38.8952,0
INC-03650,2026-05-03T12:50:00,12:50:00,healthy,normal,,Php,3,27.88,38.93,173.42,169.18,4.24,37.0927,36.5655,0
INC-03651,2026-05-03T12:51:00,12:51:00,healthy,normal,,Node.js,1,27.31,42.67,174.89,122.05,52.84,35.8723,34.332,0
INC-03652,2026-05-03T12:52:00,12:52:00,healthy,normal,,Java,4,37.03,26.6,102.74,80.54,22.2,34.1979,34.6897,0
INC-03653,2026-05-03T12:53:00,12:53:00,failure,critical,Python,Python,0,93.58,143.56,127.6,77.62,49.98,44.5247,41.973,1
INC-03654,2026-05-03T12:54:00,12:54:00,warning,degraded,Python,Python,0,68.14,48.95,77.12,78.65,-1.52,50.7879,47.1609,0
INC-03655,2026-05-03T12:55:00,12:55:00,warning,degraded,Python,Python,0,56.72,43.83,144.74,143.29,1.45,56.5563,46.8245,0
INC-03656,2026-05-03T12:56:00,12:56:00,warning,degraded,Node.js,Node.js,1,70.21,27.79,166.6,105.23,61.37,65.1346,50.5035,0
INC-03657,2026-05-03T12:57:00,12:57:00,warning,degraded,Go,Go,2,68.41,26.79,121.19,94.83,26.37,71.4095,52.8037,0
INC-03658,2026-05-03T12:58:00,12:58:00,healthy,normal,,Go,2,26.43,88.72,99.98,107.74,-7.76,57.9811,51.2529,0
INC-03659,2026-05-03T12:59:00,12:59:00,warning,degraded,Ruby,Ruby,5,58.73,37.45,130.8,104.12,26.68,56.0992,53.4435,0
INC-03660,2026-05-03T13:00:00,13:00:00,healthy,normal,,Go,2,40.51,62.21,132.52,114.38,18.14,52.8561,54.7062,0
INC-03661,2026-05-03T13:01:00,13:01:00,warning,degraded,Go,Go,2,63.12,53.25,122.43,95.21,27.23,51.4399,58.2872,0
INC-03662,2026-05-03T13:02:00,13:02:00,warning,degraded,Python,Python,0,77.71,0.0,125.36,112.58,12.78,53.301,62.3552,0
INC-03663,2026-05-03T13:03:00,13:03:00,healthy,normal,,Python,0,39.01,85.85,114.79,125.01,-10.22,55.8159,56.8985,0
INC-03664,2026-05-03T13:04:00,13:04:00,healthy,normal,,Go,2,31.11,63.68,149.88,164.68,-14.8,50.2922,53.1957,0
INC-03665,2026-05-03T13:05:00,13:05:00,healthy,normal,,Node.js,1,34.92,34.65,142.09,140.29,1.8,49.1743,51.0152,0
INC-03666,2026-05-03T13:06:00,13:06:00,warning,degraded,Java,Java,4,65.51,49.43,90.51,72.6,17.91,49.6509,50.5454,1
INC-03667,2026-05-03T13:07:00,13:07:00,warning,degraded,Python,Python,0,59.17,27.02,89.68,75.98,13.7,45.9429,49.6219,1
INC-03668,2026-05-03T13:08:00,13:08:00,failure,critical,Python,Python,0,80.7,166.52,112.37,87.46,24.9,54.2809,55.0484,1
INC-03669,2026-05-03T13:09:00,13:09:00,healthy,normal,,Node.js,1,40.61,31.85,142.11,155.29,-13.19,56.1817,53.237,0
INC-03670,2026-05-03T13:10:00,13:10:00,warning,degraded,Python,Python,0,71.76,39.54,124.44,118.7,5.74,63.5505,56.3624,1
INC-03671,2026-05-03T13:11:00,13:11:00,healthy,normal,,Python,0,39.83,35.41,100.71,83.03,17.68,58.4151,54.033,0
INC-03672,2026-05-03T13:12:00,13:12:00,failure,critical,Php,Php,3,100.0,131.61,127.85,77.48,50.36,66.5806,56.2617,1
INC-03673,2026-05-03T13:13:00,13:13:00,healthy,normal,,Python,0,30.67,77.41,110.08,94.69,15.38,56.5739,55.4274,0
INC-03674,2026-05-03T13:14:00,13:14:00,healthy,normal,,Go,2,48.39,85.79,146.41,159.88,-13.46,58.1305,57.1561,0
INC-03675,2026-05-03T13:15:00,13:15:00,healthy,normal,,Node.js,1,27.79,42.02,129.99,111.99,18.0,49.3366,56.4435,0
INC-03676,2026-05-03T13:16:00,13:16:00,warning,degraded,Python,Python,0,56.9,57.57,110.54,76.41,34.13,52.7502,55.5827,0
INC-03677,2026-05-03T13:17:00,13:17:00,recovering,recovery,,Node.js,1,35.92,51.64,126.95,77.57,49.38,39.9343,53.2574,0
INC-03678,2026-05-03T13:18:00,13:18:00,healthy,normal,,Java,4,31.43,30.37,159.45,123.95,35.5,40.0879,48.3309,0
INC-03679,2026-05-03T13:19:00,13:19:00,healthy,normal,,Node.js,1,30.97,98.45,102.91,108.99,-6.08,36.6031,47.3668,0
INC-03680,2026-05-03T13:20:00,13:20:00,recovering,recovery,,Php,3,54.21,77.26,132.08,145.06,-12.98,41.886,45.6113,0
INC-03681,2026-05-03T13:21:00,13:21:00,healthy,normal,,Python,0,36.95,53.78,117.89,126.45,-8.57,37.8966,45.3234,0
INC-03682,2026-05-03T13:22:00,13:22:00,warning,degraded,Php,Php,3,55.46,81.64,132.81,128.12,4.69,41.8037,40.869,0
INC-03683,2026-05-03T13:23:00,13:23:00,healthy,normal,,Python,0,31.86,74.24,100.36,88.23,12.14,41.8887,40.9883,0
INC-03684,2026-05-03T13:24:00,13:24:00,healthy,normal,,Php,3,32.03,51.64,123.31,110.4,12.91,42.1003,39.3517,0
INC-03685,2026-05-03T13:25:00,13:25:00,warning,degraded,Go,Go,2,50.79,56.52,153.23,133.24,20.0,41.4172,41.6516,0
INC-03686,2026-05-03T13:26:00,13:26:00,warning,degraded,Ruby,Ruby,5,57.15,80.24,91.89,87.62,4.27,45.4575,41.677,0
INC-03687,2026-05-03T13:27:00,13:27:00,healthy,normal,,Node.js,1,28.83,31.08,80.12,64.85,15.27,40.1329,40.9683,0
INC-03688,2026-05-03T13:28:00,13:28:00,healthy,normal,,Python,0,46.47,83.47,81.26,75.94,5.31,43.0551,42.4719,0
INC-03689,2026-05-03T13:29:00,13:29:00,failure,critical,Python,Python,0,89.53,125.5,84.88,56.09,28.79,54.5557,48.328,1
INC-03690,2026-05-03T13:30:00,13:30:00,healthy,normal,,Java,4,40.3,80.49,137.86,101.03,36.83,52.4568,46.937,0
INC-03691,2026-05-03T13:31:00,13:31:00,failure,critical,Go,Go,2,76.01,129.9,77.82,79.23,-1.4,56.2285,50.843,1
INC-03692,2026-05-03T13:32:00,13:32:00,healthy,normal,,Php,3,44.55,56.75,111.06,116.82,-5.76,59.3725,49.7527,0
INC-03693,2026-05-03T13:33:00,13:33:00,healthy,normal,,Python,0,45.41,49.31,138.55,120.47,18.08,59.1605,51.1078,0
INC-03694,2026-05-03T13:34:00,13:34:00,recovering,recovery,,Node.js,1,34.01,39.36,132.5,81.6,50.9,48.0568,51.3063,0
INC-03695,2026-05-03T13:35:00,13:35:00,warning,degraded,Python,Python,0,59.36,44.6,108.43,115.32,-6.88,51.8688,52.1628,0
INC-03696,2026-05-03T13:36:00,13:36:00,healthy,normal,,Ruby,5,38.97,77.58,125.73,119.57,6.16,44.4599,50.3442,0
INC-03697,2026-05-03T13:37:00,13:37:00,warning,degraded,Php,Php,3,70.16,3.72,123.21,99.44,23.78,49.5802,54.4763,0
INC-03698,2026-05-03T13:38:00,13:38:00,healthy,normal,,Ruby,5,29.57,25.22,113.27,101.85,11.42,46.4128,52.7866,0
INC-03699,2026-05-03T13:39:00,13:39:00,healthy,normal,,Node.js,1,32.56,35.49,113.67,92.63,21.04,46.1213,47.0891,0
INC-03700,2026-05-03T13:40:00,13:40:00,recovering,recovery,,Go,2,45.22,28.43,187.06,155.76,31.3,43.294,47.5814,0
INC-03701,2026-05-03T13:41:00,13:41:00,warning,degraded,Php,Php,3,65.88,80.2,144.28,150.54,-6.26,48.6775,46.5687,1
INC-03702,2026-05-03T13:42:00,13:42:00,warning,degraded,Node.js,Node.js,1,74.58,75.15,194.42,132.31,62.11,49.562,49.5711,1
INC-03703,2026-05-03T13:43:00,13:43:00,healthy,normal,,Java,4,28.83,61.84,105.09,68.5,36.59,49.4139,47.9133,0
INC-03704,2026-05-03T13:44:00,13:44:00,healthy,normal,,Ruby,5,43.01,37.24,117.45,70.63,46.82,51.504,48.8127,0
INC-03705,2026-05-03T13:45:00,13:45:00,healthy,normal,,Java,4,28.75,76.7,80.04,60.59,19.45,48.2091,45.7516,0
INC-03706,2026-05-03T13:46:00,13:46:00,healthy,normal,,Php,3,28.22,18.24,95.71,64.48,31.23,40.6763,44.6769,0
INC-03707,2026-05-03T13:47:00,13:47:00,warning,degraded,Node.js,Node.js,1,71.55,92.84,177.06,125.71,51.35,40.0705,44.8162,1
INC-03708,2026-05-03T13:48:00,13:48:00,healthy,normal,,Node.js,1,42.38,36.31,104.34,63.19,41.15,42.7793,46.0966,0
INC-03709,2026-05-03T13:49:00,13:49:00,failure,critical,Ruby,Ruby,5,94.81,124.76,177.58,126.72,50.86,53.1402,52.3221,0
INC-03710,2026-05-03T13:50:00,13:50:00,healthy,normal,,Python,0,24.47,41.41,82.7,63.38,19.32,52.2856,50.2474,0
INC-03711,2026-05-03T13:51:00,13:51:00,healthy,normal,,Php,3,31.27,28.54,88.4,54.43,33.96,52.8963,46.7863,0
INC-03712,2026-05-03T13:52:00,13:52:00,healthy,normal,,Php,3,41.58,88.5,109.76,99.22,10.54,46.9033,43.4869,0
INC-03713,2026-05-03T13:53:00,13:53:00,healthy,normal,,Go,2,35.33,65.78,118.09,104.44,13.65,45.4947,44.137,0
INC-03714,2026-05-03T13:54:00,13:54:00,healthy,normal,,Ruby,5,26.41,74.31,147.69,95.78,51.91,31.8145,42.4774,0
INC-03715,2026-05-03T13:55:00,13:55:00,recovering,recovery,,Node.js,1,53.67,25.53,133.52,119.84,13.69,37.6531,44.9694,0
INC-03716,2026-05-03T13:56:00,13:56:00,healthy,normal,,Node.js,1,29.28,53.62,107.51,118.19,-10.68,37.255,45.0756,0
INC-03717,2026-05-03T13:57:00,13:57:00,recovering,recovery,,Python,0,64.36,60.42,116.0,124.38,-8.38,41.8094,44.3564,0
INC-03718,2026-05-03T13:58:00,13:58:00,healthy,normal,,Node.js,1,47.36,55.42,110.43,66.4,44.02,44.2147,44.8547,0
INC-03719,2026-05-03T13:59:00,13:59:00,recovering,recovery,,Node.js,1,54.83,26.79,92.56,92.35,0.21,49.8992,40.8569,0
INC-03720,2026-05-03T14:00:00,14:00:00,healthy,normal,,Node.js,1,45.89,71.51,93.36,72.52,20.84,48.3435,42.9983,0
INC-03721,2026-05-03T14:01:00,14:01:00,recovering,recovery,,Java,4,50.52,52.43,150.84,95.3,55.53,52.5908,44.9229,0
INC-03722,2026-05-03T14:02:00,14:02:00,healthy,normal,,Ruby,5,41.12,30.9,65.16,48.74,16.42,47.9443,44.8768,0
INC-03723,2026-05-03T14:03:00,14:03:00,warning,degraded,Python,Python,0,76.82,12.89,168.52,128.22,40.3,53.8369,49.0258,1
INC-03724,2026-05-03T14:04:00,14:04:00,recovering,recovery,,Node.js,1,51.96,62.13,109.71,94.53,15.18,53.2631,51.5811,0
INC-03725,2026-05-03T14:05:00,14:05:00,healthy,normal,,Ruby,5,32.96,99.01,96.82,90.1,6.73,50.6772,49.5103,0
INC-03726,2026-05-03T14:06:00,14:06:00,healthy,normal,,Python,0,21.36,29.69,142.19,138.57,3.62,44.8462,48.7185,0
INC-03727,2026-05-03T14:07:00,14:07:00,healthy,normal,,Python,0,34.33,53.41,164.56,118.97,45.59,43.4884,45.7164,0
INC-03728,2026-05-03T14:08:00,14:08:00,recovering,recovery,,Python,0,56.59,72.21,153.53,116.82,36.71,39.4416,46.6392,0
INC-03729,2026-05-03T14:09:00,14:09:00,healthy,normal,,Go,2,42.57,24.61,135.06,101.86,33.2,37.5618,45.4125,0
INC-03730,2026-05-03T14:10:00,14:10:00,healthy,normal,,Python,0,39.03,40.4,152.61,119.24,33.36,38.7771,44.7271,0
INC-03731,2026-05-03T14:11:00,14:11:00,healthy,normal,,Ruby,5,30.67,32.8,68.51,75.34,-6.84,40.6384,42.7423,0
INC-03732,2026-05-03T14:12:00,14:12:00,healthy,normal,,Node.js,1,19.19,69.69,104.35,103.19,1.15,37.6085,40.5485,0
INC-03733,2026-05-03T14:13:00,14:13:00,failure,critical,Go,Go,2,84.04,156.51,92.66,100.77,-8.11,43.0987,41.2701,1
INC-03734,2026-05-03T14:14:00,14:14:00,healthy,normal,,Python,0,32.57,53.18,156.74,148.36,8.38,41.0987,39.3302,0
INC-03735,2026-05-03T14:15:00,14:15:00,warning,degraded,Go,Go,2,62.5,33.17,108.5,87.14,21.36,45.791,42.284,1
INC-03736,2026-05-03T14:16:00,14:16:00,recovering,recovery,,Php,3,54.95,41.14,145.36,115.54,29.82,50.6468,45.6426,0
INC-03737,2026-05-03T14:17:00,14:17:00,healthy,normal,,Php,3,50.89,37.39,136.08,114.89,21.19,56.9868,47.2976,0
INC-03738,2026-05-03T14:18:00,14:18:00,warning,degraded,Php,Php,3,65.99,30.45,94.13,76.1,18.03,53.3768,48.2377,0
INC-03739,2026-05-03T14:19:00,14:19:00,healthy,normal,,Go,2,33.27,47.96,102.39,103.84,-1.45,53.517,47.3078,0
INC-03740,2026-05-03T14:20:00,14:20:00,warning,degraded,Ruby,Ruby,5,62.93,61.5,158.81,132.21,26.6,53.6029,49.697,0
INC-03741,2026-05-03T14:21:00,14:21:00,healthy,normal,,Java,4,36.0,59.81,96.74,72.34,24.4,49.8122,50.2295,0
INC-03742,2026-05-03T14:22:00,14:22:00,warning,degraded,Php,Php,3,58.37,49.84,123.75,122.19,1.56,51.3099,54.1483,1
INC-03743,2026-05-03T14:23:00,14:23:00,healthy,normal,,Python,0,35.96,51.14,96.52,99.15,-2.63,45.3045,49.3407,0
INC-03744,2026-05-03T14:24:00,14:24:00,healthy,normal,,Python,0,38.61,48.37,110.58,89.59,20.99,46.3726,49.9448,0
INC-03745,2026-05-03T14:25:00,14:25:00,healthy,normal,,Python,0,36.68,24.06,118.62,110.78,7.84,41.1229,47.3629,0
INC-03746,2026-05-03T14:26:00,14:26:00,healthy,normal,,Php,3,38.66,53.2,96.51,60.75,35.77,41.6559,45.7341,0
INC-03747,2026-05-03T14:27:00,14:27:00,warning,degraded,Node.js,Node.js,1,68.47,38.33,91.19,78.85,12.33,43.6752,47.4925,1
INC-03748,2026-05-03T14:28:00,14:28:00,healthy,normal,,Node.js,1,20.82,23.05,128.59,80.04,48.54,40.6478,42.9762,0
INC-03749,2026-05-03T14:29:00,14:29:00,warning,degraded,Java,Java,4,70.09,57.41,94.66,58.18,36.48,46.9455,46.6591,0
INC-03750,2026-05-03T14:30:00,14:30:00,healthy,normal,,Java,4,29.63,37.77,95.68,86.73,8.95,45.5364,43.3296,0
INC-03751,2026-05-03T14:31:00,14:31:00,warning,degraded,Ruby,Ruby,5,56.23,54.56,91.83,69.02,22.8,49.051,45.3534,0
INC-03752,2026-05-03T14:32:00,14:32:00,healthy,normal,,Node.js,1,26.16,66.95,117.66,114.28,3.38,40.5899,42.1325,0
INC-03753,2026-05-03T14:33:00,14:33:00,healthy,normal,,Php,3,38.47,31.0,148.31,155.44,-7.13,44.1186,42.3832,0
INC-03754,2026-05-03T14:34:00,14:34:00,healthy,normal,,Node.js,1,33.22,51.84,165.2,110.63,54.56,36.7435,41.8445,0
INC-03755,2026-05-03T14:35:00,14:35:00,warning,degraded,Python,Python,0,51.54,13.79,98.22,94.52,3.71,41.1259,43.3312,0
INC-03756,2026-05-03T14:36:00,14:36:00,healthy,normal,,Python,0,38.82,80.65,184.51,158.17,26.34,37.6441,43.3476,0
INC-03757,2026-05-03T14:37:00,14:37:00,failure,critical,Node.js,Node.js,1,76.48,102.82,89.86,58.95,30.91,47.7079,44.1489,1
INC-03758,2026-05-03T14:38:00,14:38:00,failure,critical,Node.js,Node.js,1,89.12,119.7,152.51,141.19,11.32,57.8379,50.9783,1
INC-03759,2026-05-03T14:39:00,14:39:00,healthy,normal,,Java,4,36.91,76.77,98.35,88.98,9.37,58.5756,47.6596,0
INC-03760,2026-05-03T14:40:00,14:40:00,warning,degraded,Python,Python,0,72.08,45.31,93.87,80.53,13.35,62.6837,51.9048,0
INC-03761,2026-05-03T14:41:00,14:41:00,healthy,normal,,Php,3,49.25,26.05,97.66,103.83,-6.18,64.7696,51.2068,0
INC-03762,2026-05-03T14:42:00,14:42:00,healthy,normal,,Go,2,24.08,64.26,118.43,101.91,16.52,54.2894,50.9987,0
INC-03763,2026-05-03T14:43:00,14:43:00,warning,degraded,Node.js,Node.js,1,64.58,63.81,137.4,150.49,-13.09,49.3818,53.6099,0
INC-03764,2026-05-03T14:44:00,14:44:00,warning,degraded,Go,Go,2,62.79,37.34,140.1,119.73,20.37,54.558,56.5668,0
INC-03765,2026-05-03T14:45:00,14:45:00,warning,degraded,Node.js,Node.js,1,68.47,39.5,91.68,60.32,31.36,53.8351,58.2594,1
INC-03766,2026-05-03T14:46:00,14:46:00,healthy,normal,,Go,2,36.73,41.29,90.31,75.43,14.88,51.3295,58.0495,0
INC-03767,2026-05-03T14:47:00,14:47:00,healthy,normal,,Node.js,1,32.18,45.86,92.5,63.93,28.57,52.9489,53.6192,0
INC-03768,2026-05-03T14:48:00,14:48:00,healthy,normal,,Python,0,31.47,12.14,116.66,104.83,11.83,46.3274,47.8546,0
INC-03769,2026-05-03T14:49:00,14:49:00,warning,degraded,Python,Python,0,56.07,46.37,113.7,107.62,6.08,44.9832,49.7706,0
INC-03770,2026-05-03T14:50:00,14:50:00,healthy,normal,,Go,2,42.9,85.68,91.49,76.33,15.17,39.8698,46.8525,0
INC-03771,2026-05-03T14:51:00,14:51:00,warning,degraded,Ruby,Ruby,5,68.67,32.08,128.09,83.11,44.98,46.2595,48.7945,0
INC-03772,2026-05-03T14:52:00,14:52:00,healthy,normal,,Node.js,1,42.34,38.33,187.88,156.75,31.13,48.292,50.6204,0
INC-03773,2026-05-03T14:53:00,14:53:00,healthy,normal,,Php,3,32.52,26.33,104.86,67.19,37.67,48.5008,47.4141,0
INC-03774,2026-05-03T14:54:00,14:54:00,healthy,normal,,Php,3,29.75,62.24,106.99,100.69,6.31,43.2362,44.1097,0
INC-03775,2026-05-03T14:55:00,14:55:00,healthy,normal,,Ruby,5,26.37,74.06,136.79,136.13,0.66,39.9303,39.9,0
INC-03776,2026-05-03T14:56:00,14:56:00,healthy,normal,,Java,4,37.87,73.61,103.24,111.62,-8.38,33.7698,40.0146,0
INC-03777,2026-05-03T14:57:00,14:57:00,failure,critical,Go,Go,2,79.68,105.04,140.07,94.46,45.61,41.2377,44.7648,0
INC-03778,2026-05-03T14:58:00,14:58:00,failure,critical,Php,Php,3,100.0,140.0,98.44,85.27,13.17,54.7344,51.6176,1
INC-03779,2026-05-03T14:59:00,14:59:00,healthy,normal,,Java,4,24.54,78.68,174.96,154.63,20.34,53.6931,48.4646,0
INC-03780,2026-05-03T15:00:00,15:00:00,healthy,normal,,Node.js,1,37.19,60.19,130.34,138.33,-7.98,55.8562,47.8933,0
INC-03781,2026-05-03T15:01:00,15:01:00,healthy,normal,,Node.js,1,47.53,59.57,101.4,92.64,8.76,57.7889,45.7794,0
